# Total Phase Data Center(tm) v8.10
# (c) 2005-2026 Total Phase, Inc.
# www.totalphase.com
#
# Wed Apr 01 10:35:44 2026
#
# Level,Sp,Index,m:s.ms.us,Dur,Len,Err,Dev,Ep,Record,Data,Summary,ASCII
3,FS,794,0:14.540.472,15.416 us,23 B,,07,01,         DATA0 packet,C3 14 00 00 00 01 00 02 98 12 00 00 00 04 DC 00 00 03 B9 00 00 01 1F,,"......................."
3,FS,795,0:14.540.489,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,796,0:14.600.409,89.666 us,30 B,,07,01,   Data Block,1E 00 00 00 02 00 02 98 12 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
2,FS,797,0:14.600.409,89.666 us,30 B,,07,01,      IN txn   [6 POLL],1E 00 00 00 02 00 02 98 12 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
3,FS,798,0:14.600.409,55.083 us,,,07,01,         [6 IN-NAK],,,""
3,FS,799,0:14.600.471,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,800,0:14.600.475,22.083 us,33 B,,07,01,         DATA1 packet,4B 1E 00 00 00 02 00 02 98 12 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F2 D0,,"K................................"
3,FS,801,0:14.600.498,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,802,0:14.700.461,15.583 us,12 B,,07,01,   Response Block,0C 00 00 00 03 00 01 20 12 00 00 00,OK,"....... ...."
2,FS,803,0:14.700.461,15.583 us,12 B,,07,01,      IN txn,0C 00 00 00 03 00 01 20 12 00 00 00,,"....... ...."
3,FS,804,0:14.700.461,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,805,0:14.700.464,10.083 us,15 B,,07,01,         DATA0 packet,C3 0C 00 00 00 03 00 01 20 12 00 00 00 4E 96,,"........ ....N."
3,FS,806,0:14.700.476,750 ns,1 B,,07,01,         ACK packet,D2,,"."
0,FS,807,0:14.701.401,199.028.416 ms,,,,,[200 SOF],,[Frames: 2020 - 171] ,""
0,FS,808,0:14.788.443,112.069.833 ms,18 B,,07,01,GetObjectPropDesc,04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,ObjectProperty=Object Size (0x0000DC04), ObjectFormat=MP4 Container (0x0000B982) (OK),".................."
1,FS,809,0:14.788.443,106.083 us,20 B,,07,01,   Command Block,14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00,,"...................."
2,FS,810,0:14.788.443,106.083 us,20 B,,07,01,      OUT txn   [3 POLL],14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00,,"...................."
3,FS,811,0:14.788.443,77.583 us,,,07,01,         [3 OUT-DATA-NAK],,,""
4,FS,812,0:14.788.443,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00,,"...................."
5,FS,813,0:14.788.443,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,814,0:14.788.447,15.416 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00 D4 E0,,"K......................"
5,FS,815,0:14.788.463,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,816,0:14.788.471,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00,,"...................."
5,FS,817,0:14.788.471,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,818,0:14.788.474,15.416 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00 D4 E0,,"K......................"
5,FS,819,0:14.788.491,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,820,0:14.788.500,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00,,"...................."
5,FS,821,0:14.788.500,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,822,0:14.788.504,15.416 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00 D4 E0,,"K......................"
5,FS,823,0:14.788.520,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
3,FS,824,0:14.788.529,2.183 us,3 B,,07,01,         OUT packet,E1 87 D8,,"..."
3,FS,825,0:14.788.532,15.416 us,23 B,,07,01,         DATA1 packet,4B 14 00 00 00 01 00 02 98 13 00 00 00 04 DC 00 00 82 B9 00 00 D4 E0,,"K......................"
3,FS,826,0:14.788.549,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,827,0:14.800.463,79.000 us,30 B,,07,01,   Data Block,1E 00 00 00 02 00 02 98 13 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
2,FS,828,0:14.800.463,79.000 us,30 B,,07,01,      IN txn   [5 POLL],1E 00 00 00 02 00 02 98 13 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
3,FS,829,0:14.800.463,45.166 us,,,07,01,         [5 IN-NAK],,,""
3,FS,830,0:14.800.514,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,831,0:14.800.518,22.083 us,33 B,,07,01,         DATA1 packet,4B 1E 00 00 00 02 00 02 98 13 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 22 1C,,"K..............................""."
3,FS,832,0:14.800.541,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,833,0:14.900.498,15.500 us,12 B,,07,01,   Response Block,0C 00 00 00 03 00 01 20 13 00 00 00,OK,"....... ...."
2,FS,834,0:14.900.498,15.500 us,12 B,,07,01,      IN txn,0C 00 00 00 03 00 01 20 13 00 00 00,,"....... ...."
3,FS,835,0:14.900.498,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,836,0:14.900.501,10.083 us,15 B,,07,01,         DATA0 packet,C3 0C 00 00 00 03 00 01 20 13 00 00 00 4F 6A,,"........ ....Oj"
3,FS,837,0:14.900.513,750 ns,1 B,,07,01,         ACK packet,D2,,"."
0,FS,838,0:14.901.427,199.028.500 ms,,,,,[200 SOF],,[Frames: 172 - 371] ,""
0,FS,839,0:15.000.487,100.046.500 ms,18 B,,07,01,GetObjectPropDesc,04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,ObjectProperty=Object Size (0x0000DC04), ObjectFormat=MP2 (0x0000B983) (OK),".................."
1,FS,840,0:15.000.487,104.416 us,20 B,,07,01,   Command Block,14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00,,"...................."
2,FS,841,0:15.000.487,104.416 us,20 B,,07,01,      OUT txn   [3 POLL],14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00,,"...................."
3,FS,842,0:15.000.487,76.000 us,,,07,01,         [3 OUT-DATA-NAK],,,""
4,FS,843,0:15.000.487,20.583 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00,,"...................."
5,FS,844,0:15.000.487,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,845,0:15.000.490,15.416 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00 20 D7,,"..................... ."
5,FS,846,0:15.000.507,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,847,0:15.000.514,20.583 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00,,"...................."
5,FS,848,0:15.000.514,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,849,0:15.000.517,15.416 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00 20 D7,,"..................... ."
5,FS,850,0:15.000.534,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,851,0:15.000.542,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00,,"...................."
5,FS,852,0:15.000.542,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,853,0:15.000.545,15.416 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00 20 D7,,"..................... ."
5,FS,854,0:15.000.562,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
3,FS,855,0:15.000.571,2.183 us,3 B,,07,01,         OUT packet,E1 87 D8,,"..."
3,FS,856,0:15.000.574,15.416 us,23 B,,07,01,         DATA0 packet,C3 14 00 00 00 01 00 02 98 14 00 00 00 04 DC 00 00 83 B9 00 00 20 D7,,"..................... ."
3,FS,857,0:15.000.590,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,858,0:15.036.455,68.500 us,30 B,,07,01,   Data Block,1E 00 00 00 02 00 02 98 14 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
2,FS,859,0:15.036.455,68.500 us,30 B,,07,01,      IN txn   [4 POLL],1E 00 00 00 02 00 02 98 14 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
3,FS,860,0:15.036.455,34.916 us,,,07,01,         [4 IN-NAK],,,""
3,FS,861,0:15.036.496,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,862,0:15.036.499,22.083 us,33 B,,07,01,         DATA1 packet,4B 1E 00 00 00 02 00 02 98 14 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 14 FA,,"K................................"
3,FS,863,0:15.036.522,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,864,0:15.100.518,15.583 us,12 B,,07,01,   Response Block,0C 00 00 00 03 00 01 20 14 00 00 00,OK,"....... ...."
2,FS,865,0:15.100.518,15.583 us,12 B,,07,01,      IN txn,0C 00 00 00 03 00 01 20 14 00 00 00,,"....... ...."
3,FS,866,0:15.100.518,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,867,0:15.100.521,10.166 us,15 B,,07,01,         DATA0 packet,C3 0C 00 00 00 03 00 01 20 14 00 00 00 4E 1E,,"........ ....N."
3,FS,868,0:15.100.533,750 ns,1 B,,07,01,         ACK packet,D2,,"."
0,FS,869,0:15.101.454,199.028.500 ms,,,,,[200 SOF],,[Frames: 372 - 571] ,""
0,FS,870,0:15.200.550,99.969.500 ms,18 B,,07,01,GetObjectPropDesc,04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,ObjectProperty=Object Size (0x0000DC04), ObjectFormat=3GP Container (0x0000B984) (OK),".................."
1,FS,871,0:15.200.550,104.916 us,20 B,,07,01,   Command Block,14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00,,"...................."
2,FS,872,0:15.200.550,104.916 us,20 B,,07,01,      OUT txn   [3 POLL],14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00,,"...................."
3,FS,873,0:15.200.550,76.333 us,,,07,01,         [3 OUT-DATA-NAK],,,""
4,FS,874,0:15.200.550,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00,,"...................."
5,FS,875,0:15.200.550,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,876,0:15.200.554,15.416 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00 DC 60,,"K.....................`"
5,FS,877,0:15.200.570,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,878,0:15.200.578,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00,,"...................."
5,FS,879,0:15.200.578,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,880,0:15.200.581,15.416 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00 DC 60,,"K.....................`"
5,FS,881,0:15.200.598,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,882,0:15.200.606,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00,,"...................."
5,FS,883,0:15.200.606,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,884,0:15.200.609,15.416 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00 DC 60,,"K.....................`"
5,FS,885,0:15.200.626,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
3,FS,886,0:15.200.635,2.183 us,3 B,,07,01,         OUT packet,E1 87 D8,,"..."
3,FS,887,0:15.200.638,15.416 us,23 B,,07,01,         DATA1 packet,4B 14 00 00 00 01 00 02 98 15 00 00 00 04 DC 00 00 84 B9 00 00 DC 60,,"K.....................`"
3,FS,888,0:15.200.655,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,889,0:15.284.535,77.666 us,30 B,,07,01,   Data Block,1E 00 00 00 02 00 02 98 15 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
2,FS,890,0:15.284.535,77.666 us,30 B,,07,01,      IN txn   [5 POLL],1E 00 00 00 02 00 02 98 15 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
3,FS,891,0:15.284.535,44.083 us,,,07,01,         [5 IN-NAK],,,""
3,FS,892,0:15.284.585,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,893,0:15.284.589,22.083 us,33 B,,07,01,         DATA1 packet,4B 1E 00 00 00 02 00 02 98 15 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C4 36,,"K...............................6"
3,FS,894,0:15.284.612,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,895,0:15.300.504,15.500 us,12 B,,07,01,   Response Block,0C 00 00 00 03 00 01 20 15 00 00 00,OK,"....... ...."
2,FS,896,0:15.300.504,15.500 us,12 B,,07,01,      IN txn,0C 00 00 00 03 00 01 20 15 00 00 00,,"....... ...."
3,FS,897,0:15.300.504,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,898,0:15.300.508,10.083 us,15 B,,07,01,         DATA0 packet,C3 0C 00 00 00 03 00 01 20 15 00 00 00 4F E2,,"........ ....O."
3,FS,899,0:15.300.519,750 ns,1 B,,07,01,         ACK packet,D2,,"."
0,FS,900,0:15.301.480,231.032.666 ms,,,,,[232 SOF],,[Frames: 572 - 803] ,""
0,FS,901,0:15.400.547,132.003.500 ms,18 B,,07,01,GetObjectPropDesc,04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,ObjectProperty=Object Size (0x0000DC04), ObjectFormat=Abstract Audio & Video Playlist (0x0000BA05) (OK),".................."
1,FS,902,0:15.400.547,104.666 us,20 B,,07,01,   Command Block,14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00,,"...................."
2,FS,903,0:15.400.547,104.666 us,20 B,,07,01,      OUT txn   [3 POLL],14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00,,"...................."
3,FS,904,0:15.400.547,76.083 us,,,07,01,         [3 OUT-DATA-NAK],,,""
4,FS,905,0:15.400.547,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00,,"...................."
5,FS,906,0:15.400.547,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,907,0:15.400.550,15.416 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00 00 58,,"......................X"
5,FS,908,0:15.400.567,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,909,0:15.400.574,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00,,"...................."
5,FS,910,0:15.400.574,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,911,0:15.400.578,15.416 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00 00 58,,"......................X"
5,FS,912,0:15.400.594,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,913,0:15.400.602,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00,,"...................."
5,FS,914,0:15.400.602,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,915,0:15.400.605,15.416 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00 00 58,,"......................X"
5,FS,916,0:15.400.622,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
3,FS,917,0:15.400.631,2.183 us,3 B,,07,01,         OUT packet,E1 87 D8,,"..."
3,FS,918,0:15.400.634,15.416 us,23 B,,07,01,         DATA0 packet,C3 14 00 00 00 01 00 02 98 16 00 00 00 04 DC 00 00 05 BA 00 00 00 58,,"......................X"
3,FS,919,0:15.400.651,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,920,0:15.500.558,78.416 us,30 B,,07,01,   Data Block,1E 00 00 00 02 00 02 98 16 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
2,FS,921,0:15.500.558,78.416 us,30 B,,07,01,      IN txn   [5 POLL],1E 00 00 00 02 00 02 98 16 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
3,FS,922,0:15.500.558,44.916 us,,,07,01,         [5 IN-NAK],,,""
3,FS,923,0:15.500.609,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,924,0:15.500.613,22.083 us,33 B,,07,01,         DATA1 packet,4B 1E 00 00 00 02 00 02 98 16 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B7 23,,"K...............................#"
3,FS,925,0:15.500.636,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,926,0:15.532.535,15.583 us,12 B,,07,01,   Response Block,0C 00 00 00 03 00 01 20 16 00 00 00,OK,"....... ...."
2,FS,927,0:15.532.535,15.583 us,12 B,,07,01,      IN txn,0C 00 00 00 03 00 01 20 16 00 00 00,,"....... ...."
3,FS,928,0:15.532.535,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,929,0:15.532.538,10.083 us,15 B,,07,01,         DATA0 packet,C3 0C 00 00 00 03 00 01 20 16 00 00 00 4F A6,,"........ ....O."
3,FS,930,0:15.532.549,750 ns,1 B,,07,01,         ACK packet,D2,,"."
0,FS,931,0:15.533.511,247.034.833 ms,,,,,[248 SOF],,[Frames: 804 - 1051] ,""
0,FS,932,0:15.600.554,180.029.833 ms,18 B,,07,01,GetObjectPropDesc,04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,ObjectProperty=Object Size (0x0000DC04), ObjectFormat=WPL Playlist (0x0000BA10) (OK),".................."
1,FS,933,0:15.600.554,106.166 us,20 B,,07,01,   Command Block,14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00,,"...................."
2,FS,934,0:15.600.554,106.166 us,20 B,,07,01,      OUT txn   [3 POLL],14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00,,"...................."
3,FS,935,0:15.600.554,76.583 us,,,07,01,         [3 OUT-DATA-NAK],,,""
4,FS,936,0:15.600.554,20.750 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00,,"...................."
5,FS,937,0:15.600.554,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,938,0:15.600.557,15.516 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00 F9 97,,"K......................"
5,FS,939,0:15.600.574,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,940,0:15.600.582,20.750 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00,,"...................."
5,FS,941,0:15.600.582,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,942,0:15.600.585,15.516 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00 F9 97,,"K......................"
5,FS,943,0:15.600.602,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,944,0:15.600.610,20.666 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00,,"...................."
5,FS,945,0:15.600.610,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,946,0:15.600.613,15.516 us,23 B,,07,01,               DATA1 packet,4B 14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00 F9 97,,"K......................"
5,FS,947,0:15.600.630,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
3,FS,948,0:15.600.639,2.183 us,3 B,,07,01,         OUT packet,E1 87 D8,,"..."
3,FS,949,0:15.600.642,15.516 us,23 B,,07,01,         DATA1 packet,4B 14 00 00 00 01 00 02 98 17 00 00 00 04 DC 00 00 10 BA 00 00 F9 97,,"K......................"
3,FS,950,0:15.600.659,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,951,0:15.700.590,90.333 us,30 B,,07,01,   Data Block,1E 00 00 00 02 00 02 98 17 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
2,FS,952,0:15.700.590,90.333 us,30 B,,07,01,      IN txn   [6 POLL],1E 00 00 00 02 00 02 98 17 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,,".............................."
3,FS,953,0:15.700.590,55.250 us,,,07,01,         [6 IN-NAK],,,""
3,FS,954,0:15.700.653,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,955,0:15.700.656,22.083 us,33 B,,07,01,         DATA1 packet,4B 1E 00 00 00 02 00 02 98 17 00 00 00 04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 67 EF,,"K..............................g."
3,FS,956,0:15.700.680,750 ns,1 B,,07,01,         ACK packet,D2,,"."
1,FS,957,0:15.780.568,15.416 us,12 B,,07,01,   Response Block,0C 00 00 00 03 00 01 20 17 00 00 00,OK,"....... ...."
2,FS,958,0:15.780.568,15.416 us,12 B,,07,01,      IN txn,0C 00 00 00 03 00 01 20 17 00 00 00,,"....... ...."
3,FS,959,0:15.780.568,2.083 us,3 B,,07,01,         IN packet,69 87 D8,,"i.."
3,FS,960,0:15.780.571,10.083 us,15 B,,07,01,         DATA0 packet,C3 0C 00 00 00 03 00 01 20 17 00 00 00 4E 5A,,"........ ....NZ"
3,FS,961,0:15.780.583,750 ns,1 B,,07,01,         ACK packet,D2,,"."
0,FS,962,0:15.781.544,219.031.166 ms,,,,,[220 SOF],,[Frames: 1052 - 1271] ,""
0,FS,963,0:15.800.580,200.034.416 ms,18 B,,07,01,GetObjectPropDesc,04 DC 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,ObjectProperty=Object Size (0x0000DC04), ObjectFormat=M3U Playlist (0x0000BA11) (OK),".................."
1,FS,964,0:15.800.580,105.083 us,20 B,,07,01,   Command Block,14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00,,"...................."
2,FS,965,0:15.800.580,105.083 us,20 B,,07,01,      OUT txn   [3 POLL],14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00,,"...................."
3,FS,966,0:15.800.580,76.583 us,,,07,01,         [3 OUT-DATA-NAK],,,""
4,FS,967,0:15.800.580,20.750 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00,,"...................."
5,FS,968,0:15.800.580,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,969,0:15.800.584,15.516 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00 EC 7F,,"......................."
5,FS,970,0:15.800.600,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,971,0:15.800.608,20.750 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00,,"...................."
5,FS,972,0:15.800.608,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,973,0:15.800.611,15.516 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00 EC 7F,,"......................."
5,FS,974,0:15.800.628,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
4,FS,975,0:15.800.636,20.750 us,20 B,,07,01,            OUT-DATA-NAK,14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00,,"...................."
5,FS,976,0:15.800.636,2.183 us,3 B,,07,01,               OUT packet,E1 87 D8,,"..."
5,FS,977,0:15.800.639,15.516 us,23 B,,07,01,               DATA0 packet,C3 14 00 00 00 01 00 02 98 18 00 00 00 04 DC 00 00 11 BA 00 00 EC 7F,,"......................."
5,FS,978,0:15.800.656,750 ns,1 B,,07,01,               NAK packet,5A,,"Z"
3,FS,979,0:15.800.665,2.183 us,3 B,,07,01,         OUT packet,E1 87 D8,,"..."
